emp_no,first_name,last_name,title,from_date,salary,count
36412,Abdulah,Senzako,Senior Staff,1994-06-20,61626,2
255458,Abdulah,Shackell,Senior Engineer,2001-09-13,40000,2
255458,Abdulah,Shackell,Engineer,1993-09-13,40000,2
52229,Abdulah,Vanwelkenhuysen,Senior Staff,1999-11-19,40000,2
52229,Abdulah,Vanwelkenhuysen,Staff,1990-11-19,40000,2
293011,Abdulah,Viele,Staff,1995-06-19,45569,2
293011,Abdulah,Viele,Senior Staff,2000-06-18,45569,2
228387,Abdulla,Anido,Senior Staff,1997-05-02,40000,2
228387,Abdulla,Anido,Staff,1989-05-02,40000,2
457801,Abdulla,Antonakopoulos,Senior Staff,1994-08-01,56267,2
457801,Abdulla,Antonakopoulos,Staff,1987-08-01,56267,2
200348,Abdulla,Back,Engineer,1985-05-13,56392,4
200348,Abdulla,Back,Senior Engineer,1991-05-13,56392,4
249075,Abdulla,Back,Engineer,1994-03-23,40000,4
249075,Abdulla,Back,Senior Engineer,2001-03-23,40000,4
263713,Abdulla,Bashian,Engineer,1987-06-20,59364,2
263713,Abdulla,Bashian,Senior Engineer,1993-06-19,59364,2
78441,Abdulla,Beetstra,Senior Engineer,1990-11-03,40000,2
78441,Abdulla,Beetstra,Engineer,1985-11-03,40000,2
299409,Abdulla,Comellas,Senior Engineer,1996-10-06,40000,2
299409,Abdulla,Comellas,Engineer,1989-10-06,40000,2
435350,Abdulla,Debuse,Senior Staff,1997-07-26,65081,2
435350,Abdulla,Debuse,Staff,1988-07-26,65081,2
16438,Abdulla,Demeyer,Engineer,1991-04-09,52449,2
16438,Abdulla,Demeyer,Senior Engineer,1996-04-08,52449,2
276019,Abdulla,Erev,Senior Staff,1994-10-21,40000,2
276019,Abdulla,Erev,Staff,1988-10-21,40000,2
26283,Abdulla,Feldmann,Engineer,1988-12-05,40000,2
26283,Abdulla,Feldmann,Senior Engineer,1993-12-04,40000,2
203476,Abdulla,Flasterstein,Staff,1985-03-22,40000,2
203476,Abdulla,Flasterstein,Senior Staff,1993-03-22,40000,2
14237,Abdulla,Gerlach,Senior Engineer,1994-06-13,57219,2
14237,Abdulla,Gerlach,Engineer,1986-06-13,57219,2
440832,Abdulla,Guardalben,Senior Staff,2002-06-25,69496,2
440832,Abdulla,Guardalben,Staff,1994-06-25,69496,2
286032,Abdulla,Hempstead,Senior Staff,1999-04-02,43757,3
216988,Abdulla,Hempstead,Senior Engineer,1987-09-17,57486,3
286032,Abdulla,Hempstead,Staff,1991-04-02,43757,3
292744,Abdulla,Ibel,Engineer,1988-02-24,47839,2
292744,Abdulla,Ibel,Senior Engineer,1993-02-23,47839,2
263140,Abdulla,Iisaku,Staff,1992-01-06,76277,2
263140,Abdulla,Iisaku,Senior Staff,1998-01-05,76277,2
474465,Abdulla,Jullig,Staff,1996-03-16,79344,2
474465,Abdulla,Jullig,Senior Staff,2001-03-16,79344,2
32637,Abdulla,Kalorkoti,Engineer,1993-11-18,61060,2
32637,Abdulla,Kalorkoti,Senior Engineer,1999-11-18,61060,2
452869,Abdulla,Klassen,Engineer,1985-07-01,40000,2
452869,Abdulla,Klassen,Senior Engineer,1991-07-01,40000,2
448846,Abdulla,Lipner,Senior Staff,1992-03-28,74508,2
448846,Abdulla,Lipner,Staff,1987-03-29,74508,2
89882,Abdulla,Murrill,Engineer,1989-07-17,64346,2
89882,Abdulla,Murrill,Senior Engineer,1997-07-17,64346,2
433241,Abdulla,Nations,Engineer,1994-08-05,61042,2
433241,Abdulla,Nations,Senior Engineer,2000-08-04,61042,2
425160,Abdulla,Nishimukai,Senior Staff,1998-03-12,68786,2
425160,Abdulla,Nishimukai,Staff,1990-03-12,68786,2
253928,Abdulla,Oberman,Senior Engineer,1993-03-03,53683,2
253928,Abdulla,Oberman,Engineer,1985-03-03,53683,2
433131,Abdulla,Papastamatiou,Senior Staff,1991-05-13,40613,2
433131,Abdulla,Papastamatiou,Staff,1986-05-13,40613,2
106552,Abdulla,Schaap,Engineer,1987-01-21,49915,2
106552,Abdulla,Schaap,Senior Engineer,1995-01-21,49915,2
14502,Abdulla,Simkin,Senior Engineer,2000-05-10,54596,2
14502,Abdulla,Simkin,Engineer,1992-05-10,54596,2
492309,Abdulla,Swen,Staff,1989-12-15,40000,2
492309,Abdulla,Swen,Senior Staff,1998-12-15,40000,2
297987,Abdulla,Taubenfeld,Engineer,1994-06-01,40000,2
297987,Abdulla,Taubenfeld,Senior Engineer,2000-05-31,40000,2
412324,Abdulla,Tokunaga,Senior Staff,1991-06-20,40000,2
412324,Abdulla,Tokunaga,Staff,1986-06-20,40000,2
283568,Abdulla,Zallocco,Senior Staff,1992-09-15,40000,2
283568,Abdulla,Zallocco,Staff,1987-09-16,40000,2
217523,Abdulla,Zolotykh,Senior Engineer,1992-03-05,60944,2
217523,Abdulla,Zolotykh,Engineer,1985-03-05,60944,2
462506,Achilleas,Bugaenko,Senior Engineer,1994-09-03,40000,2
462506,Achilleas,Bugaenko,Engineer,1988-09-03,40000,2
245064,Achilleas,Dayana,Senior Engineer,1997-09-26,40000,2
245064,Achilleas,Dayana,Engineer,1988-09-26,40000,2
490501,Achilleas,Eickenmeyer,Senior Staff,1997-01-15,96553,2
490501,Achilleas,Eickenmeyer,Staff,1989-01-15,96553,2
446776,Achilleas,Fontan,Senior Engineer,1994-01-24,49489,2
446776,Achilleas,Fontan,Engineer,1989-01-24,49489,2
276089,Achilleas,Goldhammer,Engineer,1986-10-03,54001,2
276089,Achilleas,Goldhammer,Senior Engineer,1994-10-03,54001,2
453113,Achilleas,Jakobus,Senior Engineer,1996-11-13,40800,2
453113,Achilleas,Jakobus,Engineer,1990-11-14,40800,2
476618,Achilleas,Kawashimo,Staff,1985-12-16,40000,2
476618,Achilleas,Kawashimo,Senior Staff,1994-12-16,40000,2
293501,Achilleas,Litecky,Senior Engineer,1995-01-07,42327,2
293501,Achilleas,Litecky,Engineer,1986-01-07,42327,2
256001,Achilleas,Luby,Senior Staff,1994-03-21,55732,2
256001,Achilleas,Luby,Staff,1986-03-21,55732,2
472984,Achilleas,Molberg,Senior Staff,1992-02-07,40000,2
472984,Achilleas,Molberg,Staff,1986-02-07,40000,2
462237,Achilleas,Mundy,Senior Engineer,1999-05-13,48170,2
462237,Achilleas,Mundy,Engineer,1992-05-12,48170,2
222958,Achilleas,Munke,Senior Engineer,2001-06-23,40000,2
222958,Achilleas,Munke,Engineer,1993-06-23,40000,2
269776,Achilleas,Pelc,Senior Staff,2000-09-02,56149,2
269776,Achilleas,Pelc,Staff,1994-09-03,56149,2
231706,Achilleas,Pettey,Staff,1988-04-03,57246,2
231706,Achilleas,Pettey,Senior Staff,1994-04-03,57246,2
461363,Achilleas,Rajcani,Staff,1992-08-22,66377,2
461363,Achilleas,Rajcani,Senior Staff,2001-08-22,66377,2
409914,Achilleas,Ramsay,Engineer,1991-08-19,43849,2
409914,Achilleas,Ramsay,Senior Engineer,1998-08-19,43849,2
237480,Achilleas,Ranai,Engineer,1987-04-21,40000,2
237480,Achilleas,Ranai,Senior Engineer,1996-04-20,40000,2
68803,Achilleas,Ranon,Staff,1994-03-31,40000,2
68803,Achilleas,Ranon,Senior Staff,1999-03-31,40000,2
66668,Achilleas,Reeken,Senior Staff,1996-05-30,40000,2
66668,Achilleas,Reeken,Staff,1988-05-30,40000,2
474980,Achilleas,Rindone,Staff,1987-09-13,42091,2
474980,Achilleas,Rindone,Senior Staff,1993-09-12,42091,2
473919,Achilleas,Scallan,Senior Engineer,1994-07-04,40000,2
473919,Achilleas,Scallan,Engineer,1987-07-04,40000,2
249120,Achilleas,Streng,Engineer,1992-08-19,57484,2
249120,Achilleas,Streng,Senior Engineer,2000-08-19,57484,2
432426,Achilleas,Szemeredi,Senior Staff,2001-03-23,62465,2
432426,Achilleas,Szemeredi,Staff,1995-03-24,62465,2
492314,Achilleas,Turnbull,Staff,1995-05-05,59427,3
492314,Achilleas,Turnbull,Senior Staff,2002-05-05,59427,3
35572,Achilleas,Turnbull,Staff,1993-10-26,40000,3
423454,Achilleas,Vandervoorde,Engineer,1991-08-18,40000,2
423454,Achilleas,Vandervoorde,Senior Engineer,1999-08-18,40000,2
236447,Achilleas,Vasanthakumar,Staff,1988-01-21,59038,2
236447,Achilleas,Vasanthakumar,Senior Staff,1997-01-20,59038,2
74143,Achilleas,Zeleznik,Senior Staff,2001-09-21,40000,2
74143,Achilleas,Zeleznik,Staff,1994-09-21,40000,2
24919,Adam,Angel,Senior Engineer,2000-04-04,40000,2
24919,Adam,Angel,Engineer,1995-04-05,40000,2
464516,Adam,Bach,Staff,1994-03-18,40000,2
464516,Adam,Bach,Senior Staff,2002-03-18,40000,2
289878,Adam,Beznosov,Senior Engineer,1994-10-02,51966,2
289878,Adam,Beznosov,Engineer,1985-10-02,51966,2
243743,Adam,Cyre,Senior Engineer,1994-08-24,40000,2
243743,Adam,Cyre,Engineer,1986-08-24,40000,2
35960,Adam,Danlos,Staff,1986-11-16,52523,2
35960,Adam,Danlos,Senior Staff,1995-11-16,52523,2
208525,Adam,DiGiano,Senior Staff,1996-06-11,79946,2
208525,Adam,DiGiano,Staff,1989-06-11,79946,2
233681,Adam,Fontet,Engineer,1988-06-13,40000,2
233681,Adam,Fontet,Senior Engineer,1993-06-13,40000,2
102883,Adam,Garigliano,Assistant Engineer,1990-02-02,47491,2
102883,Adam,Garigliano,Engineer,1999-02-02,47491,2
265814,Adam,Garrabrants,Staff,1991-04-22,40000,2
265814,Adam,Garrabrants,Senior Staff,1997-04-21,40000,2
418934,Adam,Gurbaxani,Staff,1985-11-30,51582,2
418934,Adam,Gurbaxani,Senior Staff,1992-11-30,51582,2
427795,Adam,Hofting,Staff,1986-11-05,88564,2
427795,Adam,Hofting,Senior Staff,1994-11-05,88564,2
490940,Adam,Jeong,Senior Staff,1996-05-28,40000,2
490940,Adam,Jeong,Staff,1989-05-28,40000,2
86539,Adam,Junet,Staff,1988-10-06,40000,2
86539,Adam,Junet,Senior Staff,1994-10-06,40000,2
493451,Adam,Kabayashi,Assistant Engineer,1991-05-26,40000,2
493451,Adam,Kabayashi,Engineer,2000-05-25,40000,2
43241,Adam,Kisuki,Senior Staff,2000-04-19,71985,2
43241,Adam,Kisuki,Staff,1995-04-20,71985,2
201671,Adam,Lambe,Engineer,2000-09-01,40000,2
201671,Adam,Lambe,Assistant Engineer,1991-09-02,40000,2
214307,Adam,Lamma,Engineer,1987-01-25,40000,2
214307,Adam,Lamma,Senior Engineer,1995-01-25,40000,2
417577,Adam,Lamparter,Senior Engineer,1999-02-17,40000,2
417577,Adam,Lamparter,Engineer,1994-02-17,40000,2
49560,Adam,McDermid,Staff,1997-01-25,40000,2
49560,Adam,McDermid,Senior Staff,2002-01-25,40000,2
465053,Adam,Navazio,Senior Staff,2000-07-07,47193,2
465053,Adam,Navazio,Staff,1992-07-07,47193,2
459061,Adam,Otillio,Assistant Engineer,1991-10-29,48868,3
459061,Adam,Otillio,Senior Engineer,2001-10-28,48868,3
459061,Adam,Otillio,Engineer,1996-10-28,48868,3
216716,Adam,Pettit,Senior Engineer,1998-08-19,50597,2
216716,Adam,Pettit,Engineer,1990-08-19,50597,2
66335,Adam,Pulkowski,Staff,1992-02-20,40000,2
66335,Adam,Pulkowski,Senior Staff,1998-02-19,40000,2
49492,Adam,Sanella,Senior Staff,2001-02-03,50861,2
49492,Adam,Sanella,Staff,1993-02-03,50861,2
446319,Adam,Siepmann,Staff,1985-02-10,40000,2
446319,Adam,Siepmann,Senior Staff,1993-02-10,40000,2
212513,Adam,Speckmann,Senior Staff,2001-05-31,71086,4
212513,Adam,Speckmann,Staff,1994-05-31,71086,4
74099,Adam,Speckmann,Engineer,1995-04-09,71716,4
74099,Adam,Speckmann,Senior Engineer,2002-04-09,71716,4
249174,Adam,Vernadat,Senior Engineer,1991-10-11,89375,2
249174,Adam,Vernadat,Engineer,1985-10-11,89375,2
459363,Adam,Walston,Senior Engineer,1996-02-04,40000,2
459363,Adam,Walston,Engineer,1988-02-04,40000,2
420654,Adam,Wursthorn,Staff,1993-08-01,58265,2
420654,Adam,Wursthorn,Senior Staff,1998-08-01,58265,2
17925,Adamantios,Baezner,Engineer,1987-03-09,47958,2
17925,Adamantios,Baezner,Senior Engineer,1996-03-08,47958,2
456183,Adamantios,Bennis,Engineer,1993-07-09,40000,3
456183,Adamantios,Bennis,Senior Engineer,1998-07-09,40000,3
456183,Adamantios,Bennis,Assistant Engineer,1988-07-09,40000,3
279482,Adamantios,Bugaenko,Engineer,1990-04-22,40000,2
279482,Adamantios,Bugaenko,Senior Engineer,1996-04-21,40000,2
292322,Adamantios,Colorni,Senior Staff,1993-03-03,98832,2
292322,Adamantios,Colorni,Staff,1985-03-03,98832,2
257482,Adamantios,Ebeling,Senior Staff,1999-02-07,40000,2
257482,Adamantios,Ebeling,Staff,1992-02-07,40000,2
415807,Adamantios,Encarnacion,Staff,1992-09-22,59863,2
415807,Adamantios,Encarnacion,Senior Staff,1998-09-22,59863,2
36197,Adamantios,Eppinger,Staff,1990-10-06,40000,2
36197,Adamantios,Eppinger,Senior Staff,1996-10-05,40000,2
211881,Adamantios,Holburn,Engineer,1996-07-05,40000,2
211881,Adamantios,Holburn,Senior Engineer,2001-07-05,40000,2
407339,Adamantios,Kranzdorf,Senior Engineer,1997-03-25,40000,2
407339,Adamantios,Kranzdorf,Engineer,1989-03-25,40000,2
402942,Adamantios,Ligten,Senior Staff,1997-08-18,91981,2
402942,Adamantios,Ligten,Staff,1989-08-18,91981,2
236555,Adamantios,Luga,Staff,1990-08-16,61592,2
236555,Adamantios,Luga,Senior Staff,1999-08-16,61592,2
486674,Adamantios,Luke,Senior Engineer,2000-02-21,40000,2
486674,Adamantios,Luke,Engineer,1994-02-21,40000,2
429764,Adamantios,Muniz,Senior Engineer,1997-04-15,46342,2
429764,Adamantios,Muniz,Engineer,1992-04-15,46342,2
452527,Adamantios,Nourani,Senior Staff,1994-09-22,55929,2
452527,Adamantios,Nourani,Staff,1985-09-22,55929,2
29527,Adamantios,Oaver,Staff,1986-11-06,58827,2
29527,Adamantios,Oaver,Senior Staff,1995-11-06,58827,2
494692,Adamantios,Pehl,Staff,1987-01-06,40000,2
494692,Adamantios,Pehl,Senior Staff,1994-01-06,40000,2
25097,Adamantios,Picel,Senior Staff,1997-07-13,78294,2
25097,Adamantios,Picel,Staff,1990-07-13,78294,2
277160,Adamantios,Pouyioutas,Engineer,1989-03-06,40000,2
277160,Adamantios,Pouyioutas,Senior Engineer,1998-03-06,40000,2
297201,Adamantios,Rahier,Engineer,1988-09-24,44879,2
297201,Adamantios,Rahier,Senior Engineer,1997-09-24,44879,2
30507,Adamantios,Remmers,Senior Engineer,1998-02-27,44681,2
30507,Adamantios,Remmers,Engineer,1992-02-28,44681,2
100884,Adamantios,Rousseau,Staff,1995-12-15,44880,2
100884,Adamantios,Rousseau,Senior Staff,2000-12-14,44880,2
436362,Adamantios,Setia,Engineer,1991-01-17,40000,2
436362,Adamantios,Setia,Senior Engineer,1999-01-17,40000,2
37687,Adamantios,Socorro,Senior Staff,1999-03-11,75401,2
37687,Adamantios,Socorro,Staff,1993-03-11,75401,2
402585,Adamantios,Swick,Staff,1991-04-12,45558,2
402585,Adamantios,Swick,Senior Staff,1996-04-11,45558,2
266735,Adamantios,Thambidurai,Staff,1987-08-30,40721,2
266735,Adamantios,Thambidurai,Senior Staff,1994-08-30,40721,2
488018,Adamantios,Zweizig,Senior Staff,1994-04-20,75933,2
488018,Adamantios,Zweizig,Staff,1988-04-20,75933,2
215776,Adas,Ashish,Senior Engineer,1993-03-10,43918,2
215776,Adas,Ashish,Engineer,1988-03-10,43918,2
45743,Adas,Baaleh,Staff,1995-03-15,65720,2
45743,Adas,Baaleh,Senior Staff,2001-03-14,65720,2
481694,Adas,Baumann,Senior Engineer,1996-05-30,40000,2
481694,Adas,Baumann,Engineer,1987-05-31,40000,2
37918,Adas,Bazzichi,Senior Engineer,2001-03-16,42927,2
37918,Adas,Bazzichi,Engineer,1995-03-17,42927,2
455892,Adas,Begiun,Staff,1990-02-20,76652,2
455892,Adas,Begiun,Senior Staff,1996-02-20,76652,2
286412,Adas,Bresenham,Engineer,1993-05-10,40000,2
286412,Adas,Bresenham,Senior Engineer,1999-05-10,40000,2
251092,Adas,Chenney,Senior Engineer,1994-03-15,59201,2
251092,Adas,Chenney,Engineer,1985-03-15,59201,2
83712,Adas,Cummings,Engineer,1989-04-16,40000,2
83712,Adas,Cummings,Senior Engineer,1997-04-16,40000,2
83338,Adas,Decleir,Senior Engineer,1996-02-25,49130,2
83338,Adas,Decleir,Engineer,1989-02-24,49130,2
213786,Adas,Deyuan,Staff,1991-01-14,84123,2
213786,Adas,Deyuan,Senior Staff,1996-01-14,84123,2
100974,Adas,Ebeling,Assistant Engineer,1985-10-25,40000,2
100974,Adas,Ebeling,Engineer,1994-10-25,40000,2
250153,Adas,Fujisawa,Senior Engineer,1998-06-15,40000,2
250153,Adas,Fujisawa,Engineer,1992-06-15,40000,2
490923,Adas,Harbusch,Engineer,1995-08-02,59139,2
490923,Adas,Harbusch,Senior Engineer,2001-08-01,59139,2
406950,Adas,Heering,Senior Staff,2000-01-25,66766,2
406950,Adas,Heering,Staff,1992-01-25,66766,2
14167,Adas,Hertweck,Senior Engineer,1994-12-01,40000,2
14167,Adas,Hertweck,Engineer,1985-12-01,40000,2
285065,Adas,Hitomi,Senior Engineer,1993-08-08,48100,2
285065,Adas,Hitomi,Engineer,1985-08-08,48100,2
498613,Adas,Hofmeyr,Staff,1986-01-02,91907,2
498613,Adas,Hofmeyr,Senior Staff,1991-01-02,91907,2
26584,Adas,Mitsuhashi,Engineer,1992-09-17,40000,2
26584,Adas,Mitsuhashi,Senior Engineer,1997-09-17,40000,2
275005,Adas,Murthy,Staff,1992-05-31,40000,2
275005,Adas,Murthy,Senior Staff,2000-05-31,40000,2
294978,Adas,Pagter,Engineer,1987-09-04,66099,2
294978,Adas,Pagter,Senior Engineer,1995-09-04,66099,2
22917,Adas,Pfau,Engineer,1988-11-17,47460,2
22917,Adas,Pfau,Senior Engineer,1995-11-18,47460,2
496302,Adas,Plesums,Assistant Engineer,1988-07-03,42309,2
496302,Adas,Plesums,Engineer,1997-07-03,42309,2
480060,Adas,Radwan,Assistant Engineer,1986-12-24,45665,2
480060,Adas,Radwan,Engineer,1994-12-24,45665,2
498542,Adas,Rajcani,Senior Staff,1997-01-16,59703,2
498542,Adas,Rajcani,Staff,1991-01-17,59703,2
46960,Adas,Ranze,Senior Engineer,1996-06-26,40000,2
46960,Adas,Ranze,Engineer,1987-06-27,40000,2
446742,Adas,Rubsam,Senior Engineer,1998-07-17,52568,2
446742,Adas,Rubsam,Engineer,1991-07-17,52568,2
218061,Adas,Rusterholz,Engineer,1987-12-04,51836,2
218061,Adas,Rusterholz,Senior Engineer,1994-12-04,51836,2
471815,Adas,Sidje,Senior Engineer,1996-01-18,45408,2
471815,Adas,Sidje,Engineer,1991-01-18,45408,2
462559,Adas,Swift,Engineer,1991-11-16,62223,2
462559,Adas,Swift,Senior Engineer,1997-11-15,62223,2
440331,Adas,Szilard,Assistant Engineer,1990-03-30,52224,2
440331,Adas,Szilard,Engineer,1997-03-30,52224,2
39868,Adas,Tomescu,Senior Engineer,1991-04-18,42251,2
39868,Adas,Tomescu,Engineer,1986-04-18,42251,2
59734,Adas,Ulupinar,Senior Engineer,1995-12-26,50404,2
59734,Adas,Ulupinar,Engineer,1987-12-26,50404,2
282506,Adas,Vesel,Senior Staff,1999-04-18,55765,2
282506,Adas,Vesel,Staff,1991-04-18,55765,2
447213,Adas,Warwick,Senior Engineer,1993-12-31,94124,2
447213,Adas,Warwick,Engineer,1986-12-31,94124,2
429680,Adas,Weiland,Engineer,1985-09-16,40000,2
429680,Adas,Weiland,Senior Engineer,1994-09-16,40000,2
488928,Adel,Bazelow,Staff,1988-01-26,58425,2
488928,Adel,Bazelow,Senior Staff,1995-01-26,58425,2
36053,Adel,Bratten,Senior Staff,2002-07-15,61103,2
36053,Adel,Bratten,Staff,1996-07-15,61103,2
61597,Adel,dAstous,Staff,1991-05-07,72726,2
61597,Adel,dAstous,Senior Staff,1998-05-07,72726,2
426798,Adel,Himler,Senior Staff,1997-08-20,47626,2
426798,Adel,Himler,Staff,1990-08-20,47626,2
221990,Adel,Hiyoshi,Engineer,1990-12-30,54446,2
221990,Adel,Hiyoshi,Senior Engineer,1995-12-30,54446,2
73017,Adel,Iisaka,Assistant Engineer,1996-01-02,59529,2
73017,Adel,Iisaka,Engineer,2002-01-01,59529,2
472894,Adel,Kalafatis,Staff,1993-04-28,53219,2
472894,Adel,Kalafatis,Senior Staff,2000-04-28,53219,2
267811,Adel,Kornatzky,Engineer,1990-11-09,65184,2
267811,Adel,Kornatzky,Senior Engineer,1999-11-09,65184,2
69744,Adel,Litzkow,Senior Engineer,2002-06-20,40000,2
69744,Adel,Litzkow,Engineer,1994-06-20,40000,2
35188,Adel,Lund,Senior Engineer,2002-05-14,40000,2
35188,Adel,Lund,Engineer,1995-05-14,40000,2
264717,Adel,McConalogue,Engineer,1993-01-05,40000,3
264717,Adel,McConalogue,Senior Engineer,2001-01-05,40000,3
43720,Adel,McConalogue,Senior Staff,1991-08-08,44238,3
248019,Adel,McDermid,Staff,1994-02-25,44341,2
248019,Adel,McDermid,Senior Staff,2002-02-25,44341,2
291514,Adel,Nicolson,Senior Staff,1997-06-11,40000,2
291514,Adel,Nicolson,Staff,1990-06-11,40000,2
223149,Adel,Nittel,Engineer,1993-11-28,49752,2
223149,Adel,Nittel,Senior Engineer,2001-11-28,49752,2
29507,Adel,Panwar,Engineer,1988-10-05,58624,2
29507,Adel,Panwar,Senior Engineer,1996-10-05,58624,2
491929,Adel,Pesch,Staff,1996-06-23,56113,2
491929,Adel,Pesch,Senior Staff,2002-06-23,56113,2
29149,Adel,Pillow,Senior Engineer,1997-07-09,40000,2
29149,Adel,Pillow,Engineer,1991-07-10,40000,2
29659,Adel,Pokrovskii,Staff,1985-06-06,45464,2
29659,Adel,Pokrovskii,Senior Staff,1991-06-06,45464,2
97918,Adel,Pollacia,Senior Staff,1993-08-31,66931,2
97918,Adel,Pollacia,Staff,1987-09-01,66931,2
95165,Adel,Ramaiah,Engineer,1990-04-03,56203,2
95165,Adel,Ramaiah,Senior Engineer,1997-04-02,56203,2
434569,Adel,Ramsey,Assistant Engineer,1994-04-23,40000,2
434569,Adel,Ramsey,Engineer,1999-04-23,40000,2
470486,Adel,Range,Senior Engineer,1995-01-19,65010,2
470486,Adel,Range,Engineer,1989-01-19,65010,2
452791,Adel,Ratnakar,Staff,1991-09-30,74391,2
452791,Adel,Ratnakar,Senior Staff,1998-09-30,74391,2
37814,Adel,Salvesen,Senior Staff,1995-09-12,86781,2
37814,Adel,Salvesen,Staff,1986-09-12,86781,2
419690,Adel,Schapiro,Senior Staff,2002-05-30,66730,2
419690,Adel,Schapiro,Staff,1996-05-30,66730,2
498698,Adel,Terekhov,Staff,1994-01-21,42202,2
498698,Adel,Terekhov,Senior Staff,1999-01-21,42202,2
103558,Adel,Unni,Staff,1987-12-25,68004,2
103558,Adel,Unni,Senior Staff,1992-12-24,68004,2
52010,Adel,Varley,Senior Engineer,1995-12-28,68674,2
52010,Adel,Varley,Engineer,1990-12-28,68674,2
258005,Adhemar,Aamodt,Assistant Engineer,1996-10-26,40000,2
258005,Adhemar,Aamodt,Engineer,2001-10-26,40000,2
54407,Adhemar,Attimonelli,Senior Staff,1991-09-24,75611,2
54407,Adhemar,Attimonelli,Staff,1985-09-24,75611,2
103572,Adhemar,Azevdeo,Senior Engineer,1996-05-29,50584,2
103572,Adhemar,Azevdeo,Engineer,1989-05-29,50584,2
483667,Adhemar,Baik,Senior Engineer,1995-07-25,40000,2
483667,Adhemar,Baik,Engineer,1988-07-24,40000,2
280730,Adhemar,Bisiani,Senior Staff,1996-06-06,62975,3
280730,Adhemar,Bisiani,Staff,1990-06-07,62975,3
249422,Adhemar,Bisiani,Senior Staff,1991-07-20,89373,3
418295,Adhemar,Cesareni,Staff,1995-07-27,56606,2
418295,Adhemar,Cesareni,Senior Staff,2001-07-26,56606,2
294865,Adhemar,Dalphin,Senior Staff,1995-09-27,40809,2
294865,Adhemar,Dalphin,Staff,1988-09-26,40809,2
92637,Adhemar,Denos,Engineer,1991-03-26,57104,2
92637,Adhemar,Denos,Senior Engineer,1999-03-26,57104,2
212708,Adhemar,Hofstetter,Staff,1989-04-23,40000,2
212708,Adhemar,Hofstetter,Senior Staff,1996-04-23,40000,2
97822,Adhemar,Janetzko,Senior Staff,2002-04-05,47456,2
97822,Adhemar,Janetzko,Staff,1997-04-05,47456,2
230180,Adhemar,Kamble,Engineer,1985-09-03,64416,2
230180,Adhemar,Kamble,Senior Engineer,1990-09-03,64416,2
292494,Adhemar,Kinley,Assistant Engineer,1986-11-01,40000,3
292494,Adhemar,Kinley,Engineer,1991-11-01,40000,3
292494,Adhemar,Kinley,Senior Engineer,1996-10-31,40000,3
205779,Adhemar,Kuhnemann,Staff,1990-01-04,72876,2
205779,Adhemar,Kuhnemann,Senior Staff,1999-01-04,72876,2
242601,Adhemar,Kumaresan,Senior Engineer,1995-12-23,53736,2
242601,Adhemar,Kumaresan,Engineer,1986-12-23,53736,2
409373,Adhemar,Motley,Staff,1991-06-28,70652,2
409373,Adhemar,Motley,Senior Staff,1997-06-27,70652,2
417576,Adhemar,Murtagh,Senior Staff,1996-06-25,84269,2
417576,Adhemar,Murtagh,Staff,1991-06-26,84269,2
28281,Adhemar,Oxenboll,Staff,1992-12-05,101359,2
28281,Adhemar,Oxenboll,Senior Staff,1998-12-05,101359,2
226965,Adhemar,Ozeki,Senior Engineer,2001-12-26,54694,2
226965,Adhemar,Ozeki,Engineer,1995-12-27,54694,2
18020,Adhemar,Pelz,Senior Staff,1993-03-31,40000,2
18020,Adhemar,Pelz,Staff,1986-03-31,40000,2
256579,Adhemar,Pfau,Engineer,1997-11-02,54053,3
106985,Adhemar,Pfau,Engineer,1986-04-18,40000,3
106985,Adhemar,Pfau,Senior Engineer,1995-04-18,40000,3
213865,Adhemar,Ramsak,Senior Engineer,1999-05-11,54327,2
213865,Adhemar,Ramsak,Engineer,1993-05-11,54327,2
31657,Adhemar,Range,Engineer,1991-07-12,40000,4
31657,Adhemar,Range,Senior Engineer,1998-07-12,40000,4
426606,Adhemar,Range,Senior Staff,1996-05-19,57683,4
426606,Adhemar,Range,Staff,1991-05-20,57683,4
88781,Adhemar,Taneja,Engineer,1997-09-08,65397,2
88781,Adhemar,Taneja,Assistant Engineer,1989-09-08,65397,2
237528,Adhemar,Tempesti,Senior Staff,2002-01-21,40000,2
237528,Adhemar,Tempesti,Staff,1993-01-21,40000,2
34738,Adhemar,Thiran,Senior Engineer,1994-12-28,40000,2
34738,Adhemar,Thiran,Engineer,1989-12-28,40000,2
489365,Adhemar,Validov,Engineer,1986-06-05,58626,2
